Stock,Sector,Date,Title,Description,Content,Source,URL,summary
BPCL.NS,Energy,2025-03-20T08:13:21Z,Indian Steel Stocks See Brighter Prospects Thanks to Import Duty Proposal,Before the trading day starts we bring you a digest of the key news and events that are likely to move markets. Today we look at:,"<ul><li>Oil marketing companies</li><li>Air cooling product makers</li><li>Rally in steel shares</li></ul>Good morning, this is Ashutosh Joshi, an equities reporter in Mumbai. Local equities look set… [+3382 chars]",Financial Post,https://financialpost.com/pmn/business-pmn/indian-steel-stocks-see-brighter-prospects-thanks-to-import-duty-proposal,Before the trading day starts we bring you a digest of the key news and events that are likely to move markets. Today we look at:
BPCL.NS,Energy,2025-03-18T04:54:45Z,"Valuations turning attractive, time to accumulate midcaps: Neeraj Dewan","Market Expert Neeraj Dewan advises a cautious approach, emphasizing selective midcaps and certain largecap stocks with attractive valuations. Key stocks include Mazagon Dock, Garware Hi-Tech Films, and Surya Roshni due to their growth potential and financial …","""Some results were also not bad in the third quarter. Still you have seen that correction continuing in most of these stocks,"" says Neeraj Dewan, Market Expert.What are you focusing on, early morning… [+7679 chars]",The Times of India,https://economictimes.indiatimes.com/markets/expert-view/valuations-turning-attractive-time-to-accumulate-midcaps-neeraj-dewan/articleshow/119143950.cms,"Market Expert Neeraj Dewan advises a cautious approach, emphasizing selective midcaps and certain largecap stocks with attractive valuations. Key stocks include Mazagon Dock, Garware Hi-Tech Films, and Surya Roshni due to their growth potential and financial …"
BPCL.NS,Energy,2025-03-06T12:12:44Z,"Ahead Of Reunion, Star Recalls Dhoni's Advice On IPL Debut: 'Calmed Nerves'",The player made his IPL debut during the tenth season of the league.,Indian cricketer Rahul Tripathi has revealed how some advice from his former captain MS Dhoni ahead of his Indian Premier League (IPL) debut helped him back in 2017. Tripathi revealed Dhoni told him … [+2909 chars],NDTV News,https://sports.ndtv.com/ipl-2025/ahead-of-reunion-at-csk-star-recalls-ms-dhonis-advice-on-ipl-debut-calmed-nerves-7862493,The player made his IPL debut during the tenth season of the league.
BPCL.NS,Energy,2025-03-17T00:28:01Z,"Short covering rally can take Nifty towards 23,100: Analysts",​​The outlook is bullish because the Nifty is not reacting adversely to the fall in the US markets and an unsystematic risk arising after a disclosure from a private bank in India.,"Technical charts suggest a short-covering rally in Nifty this week amid a decline in the dollar index and crude oil prices, according to analysts. The index is likely to move towards 22,90023,100 zon… [+3862 chars]",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/short-covering-rally-can-take-nifty-towards-23100-analysts/articleshow/119093418.cms,​​The outlook is bullish because the Nifty is not reacting adversely to the fall in the US markets and an unsystematic risk arising after a disclosure from a private bank in India.
BPCL.NS,Energy,2025-03-24T00:20:17Z,"Nifty bullish, could touch 23,800: Analysts","​On weekly chart, the index has formed a long bullish candle. The FII long-short ratio stands at 0.47, indicating short-covering by FIIs. The index has closed above the declining channel from its all-time high of 26,277 on weekly chart, signaling the potentia…","Both daily and weekly technical charts indicate a continuation of the current bullish market trend, with Nifty expected to rise to 23,40023,800 range, according to technical analysts. Stocks like ICI… [+3861 chars]",The Times of India,https://economictimes.indiatimes.com/markets/stocks/news/nifty-bullish-could-touch-23800-analysts/articleshow/119398470.cms,"​On weekly chart, the index has formed a long bullish candle. The FII long-short ratio stands at 0.47, indicating short-covering by FIIs. The index has closed above the declining channel from its all-time high of 26,277 on weekly chart, signaling the potentia…"
IOC.NS,Energy,2025-03-20T16:09:45Z,"Kirsty Coventry Elected IOC President, Becoming First Woman, First African to Lead Global Olympic Body",She has become the first woman and first African to get perhaps the biggest job in global sports.,"COSTA NAVARINO, Greece Kirsty Coventry has been elected president of the International Olympic Committee and become the first woman and first African to get perhaps the biggest job in global sports.… [+4544 chars]",Time,https://time.com/7270196/kirsty-coventry-elected-ioc-president/,She has become the first woman and first African to get perhaps the biggest job in global sports.
IOC.NS,Energy,2025-03-20T16:06:19Z,Coventry the first woman elected as IOC pres.,"Kirsty Coventry has been elected president of the International Olympic Committee, becoming the first woman and first African to hold the post.","Mar 20, 2025, 11:43 AM ET
COSTA NAVARINO, Greece -- Kirsty Coventry was elected president of the International Olympic Committee on Thursday, becoming the first woman and first African to get perhap… [+2085 chars]",ESPN,https://www.espn.com/olympics/story/_/id/44329660/kirsty-coventry-becomes-first-woman-elected-ioc-president,"Kirsty Coventry has been elected president of the International Olympic Committee, becoming the first woman and first African to hold the post."
IOC.NS,Energy,2025-03-13T17:40:45Z,IOC strike $3 bn deal with NBC in US up to 2036 Olympics,,"If you click 'Accept all', we and our partners, including 238 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+702 chars]",Yahoo Entertainment,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_941b7e49-2019-47dc-91ef-bf7a0818e581,"""Consumers are being warned that clicking 'Accept all' on consent forms grants 238 IAB Framework partners permission to store and access their device data. The notice highlights the extensive data-sharing practices behind seemingly simple privacy choices.""  

(Note: This summary condenses the key point while staying within the 2-sentence limit. The original text appears to be a snippet from a cookie consent banner or privacy policy.)"
IOC.NS,Energy,2025-03-21T09:40:39Z,Groundbreaking but controversial - new IOC president Coventry,Kirsty Coventry will become the 10th International Olympic Committee (IOC) president but why is she both a groundbreaking and controversial choice?,"Coventry's career has been intertwined with politics for years.
In 2008, she accepted a $100,000 reward from Zimbabwe's authoritarian leader president Robert Mugabe - given to her in a suitcase - fo… [+2024 chars]",BBC News,https://www.bbc.com/sport/olympics/articles/cgm1kvkner0o,Kirsty Coventry will become the 10th International Olympic Committee (IOC) president but why is she both a groundbreaking and controversial choice?
IOC.NS,Energy,2025-03-03T19:49:24Z,Time for female IOC president - Coventry eyes historic role,International Olympic Committee presidential candidate Kirsty Coventry says it's time the organisation was led by a woman.,"International Olympic Committee (IOC) presidential candidate Kirsty Coventry says it's time the organisation was led by a woman - but wants members ""to have confidence in me that I'm the right person… [+1787 chars]",BBC News,https://www.bbc.com/sport/olympics/articles/cz61341xv0jo,International Olympic Committee presidential candidate Kirsty Coventry says it's time the organisation was led by a woman.
IOC.NS,Energy,2025-03-23T12:31:53Z,'You can't take it personally' - Coe after IOC defeat,"Lord Sebastian Coe tells BBC Sport that ""you can't take these things personally"" after his IOC presidential election defeat to Kirsty Coventry.","Hamilton, Button and Jordan take part in 2010 F1 Pub Quiz Video, 00:02:55Hamilton, Button and Jordan take part in 2010 F1 Pub Quiz",BBC News,https://www.bbc.com/sport/olympics/videos/c241jvrg4zlo,"Lord Sebastian Coe tells BBC Sport that ""you can't take these things personally"" after his IOC presidential election defeat to Kirsty Coventry."
IOC.NS,Energy,2025-03-20T16:19:22Z,Being first female IOC president is 'huge honour' - Coventry,"Zimbabwe's sports minister Kirsty Coventry says it is a ""huge honour"" to be elected as the new president of the International Olympic Committee.","England played with fear, we have to change that - Tuchel. Video, 00:01:29England played with fear, we have to change that - Tuchel",BBC News,https://www.bbc.com/sport/videos/cly67pqdpd2o,"Zimbabwe's sports minister Kirsty Coventry says it is a ""huge honour"" to be elected as the new president of the International Olympic Committee."
IOC.NS,Energy,2025-03-23T12:09:47Z,'You cannot take it personally' - Coe after IOC defeat,"The home of Athletics on BBC Sport online. Includes the latest news stories, results, fixtures, video and audio.","'When you're free, you fly!' - Azu enjoying life after 60m World's Indoor gold medal. Video, 00:01:52'When you're free, you fly!' - Azu enjoying life after 60m World's Indoor gold medal",BBC News,https://www.bbc.co.uk/sport/athletics,"The home of Athletics on BBC Sport online. Includes the latest news stories, results, fixtures, video and audio."
IOC.NS,Energy,2025-03-13T20:16:00Z,Comcast is shelling out $3 billion to keep the Olympics on NBC,The International Olympic Committee (IOC) and Comcast (CMCSA) NBCUniversal announced a new partnership today that will keep the Olympics on NBC and Peacock through 2036.Read more...,"In This Story
The International Olympic Committee (IOC) and Comcast (CMCSA-1.12%
) NBCUniversal announced a new partnership today that will keep the Olympics on NBC and Peacock through 2036.
Under… [+1701 chars]",Quartz India,https://qz.com/comcast-nbcuniversal-olympics-3-bilion-1851769800,The International Olympic Committee (IOC) and Comcast (CMCSA) NBCUniversal announced a new partnership today that will keep the Olympics on NBC and Peacock through 2036.Read more...
IOC.NS,Energy,2025-03-24T08:47:35Z,Kendrick Lamar Could Be Involved in 2028 Los Angeles Olympics,"Although it's not for another three years, the 2028 Los Angeles Olympics could feature the involvement of none other than Kendrick Lamar.Casey Wasserman, the rapper's booking agent and the Olympics' organizing committee chairman, told The Associated Press tha…","Although it’s not for another three years, the 2028 Los Angeles Olympics could feature the involvement of none other than Kendrick Lamar.
Casey Wasserman, the rapper’s booking agent and the Olympics… [+1283 chars]",HYPEBEAST,https://hypebeast.com/2025/3/kendrick-lamar-could-be-involved-2028-los-angeles-olympics,"Although it's not for another three years, the 2028 Los Angeles Olympics could feature the involvement of none other than Kendrick Lamar.Casey Wasserman, the rapper's booking agent and the Olympics' organizing committee chairman, told The Associated Press tha…"
IOC.NS,Energy,2025-03-20T18:40:48Z,Kirsty Coventry elected as first female president of IOC,The International Olympic Committee elected Kirsty Coventry as its first female president with a single round of voting.,"NewsFeed
The International Olympic Committee elected Kirsty Coventry as its first female president with a single round of voting.",Al Jazeera English,https://www.aljazeera.com/video/newsfeed/2025/3/20/kirsty-coventry-elected-as-first-female-president-of-ioc,The International Olympic Committee elected Kirsty Coventry as its first female president with a single round of voting.
IOC.NS,Energy,2025-03-20T11:22:49Z,Boxing wins vote to be in 2028 Los Angeles Olympics,Boxing will remain an Olympic sport after the International Olympic Committee unanimously votes for it to be included in the 2028 Games in Los Angeles.,"Boxing will remain an Olympic sport after the International Olympic Committee unanimously voted for it to be included in the 2028 Games in Los Angeles.
The sport was not part of the programme for th… [+1826 chars]",BBC News,https://www.bbc.com/sport/olympics/articles/cqx01qx9ll2o,Boxing will remain an Olympic sport after the International Olympic Committee unanimously votes for it to be included in the 2028 Games in Los Angeles.
